timestamp,source,repo,branch,commit,pr,run_id,suite,device_id,device_label,device_soc,device_tier,device_api,model_name,model_runtime,model_backend,case,passed,expected_tool,actual_tool,expected_result_mode,actual_result_mode,chip_present,skill_result_present,message_saved,retry_seen,slot_fill_seen,failure_category,failures
2026-06-10T14:15:28Z,on_device,NickMonrad/kernel-ai-assistant,issue/1162-s23u-baseline,750702792074367a6800df6079c968fdb9149539,,on_device-2026-06-10T14-15-28Z-s23-ultra,profile,s23-ultra,S23 Ultra,Snapdragon 8 Gen 2,reference,35,Gemma-4 E4B,LiteRT,GPU,nick_509_full,False,nick_509_full,regex,direct_reply,direct_reply,False,False,False,False,False,wrong_tool,"intent: expected 'nick_509_full', got 'regex'"
2026-06-10T14:15:28Z,on_device,NickMonrad/kernel-ai-assistant,issue/1162-s23u-baseline,750702792074367a6800df6079c968fdb9149539,,on_device-2026-06-10T14-15-28Z-s23-ultra,profile,s23-ultra,S23 Ultra,Snapdragon 8 Gen 2,reference,35,Gemma-4 E4B,LiteRT,GPU,simple_alex,False,simple_alex,regex,direct_reply,direct_reply,False,False,False,False,False,wrong_tool,"intent: expected 'simple_alex', got 'regex'"
2026-06-10T14:15:28Z,on_device,NickMonrad/kernel-ai-assistant,issue/1162-s23u-baseline,750702792074367a6800df6079c968fdb9149539,,on_device-2026-06-10T14-15-28Z-s23-ultra,profile,s23-ultra,S23 Ultra,Snapdragon 8 Gen 2,reference,35,Gemma-4 E4B,LiteRT,GPU,minimal_sam,False,minimal_sam,regex,direct_reply,direct_reply,False,False,False,False,False,wrong_tool,"intent: expected 'minimal_sam', got 'regex'"
